,Percent No High School (25+),Percent Bachelor's Degree or Higher (25+),Percent Language Other Than English at Home,Percent Population with Disabilities,Percent Foreign-Born Population,Percent Households with Broadband Internet,Median Household Income,Percent Households on SNAP/Food Stamps,zip code tabulation area
25857,7.1,24.9,17.6,15.5,5.7,88.1,61441,13.2,73521
25858,0.0,0.0,12.9,-666666666.0,5.9,-666666666.0,-666666666,-666666666.0,73523
25859,2.5,21.4,5.1,12.0,2.2,86.7,67875,9.8,73526
25860,2.9,24.9,6.4,17.1,3.8,88.1,74468,6.9,73527
25861,3.9,38.9,2.8,17.5,0.6,77.0,66806,5.5,73528
25862,1.5,15.1,1.7,30.3,0.3,83.0,57413,16.9,73529
25863,6.0,16.4,14.2,29.3,4.0,75.6,38125,14.9,73530
25864,2.5,29.1,1.0,11.7,4.8,76.6,75179,1.6,73531
25865,1.7,29.1,5.1,16.8,2.3,94.9,68125,3.9,73532
25866,4.0,19.2,7.4,21.2,3.4,83.5,56934,18.6,73533
25867,8.7,20.0,32.4,14.3,10.1,80.0,55682,23.8,73537
25868,2.4,32.3,5.6,18.6,2.5,95.8,81360,4.7,73538
25869,0.0,19.5,22.8,19.1,13.5,83.5,107841,0.0,73539
25870,2.3,25.9,2.9,29.8,1.6,94.5,83750,1.6,73540
25871,1.6,20.0,2.5,22.4,1.3,83.3,56042,4.2,73541
25872,11.5,17.3,13.1,21.3,5.3,78.6,46417,23.9,73542
25873,1.8,15.8,3.7,22.4,2.8,81.5,70750,13.0,73543
25874,3.9,17.9,9.9,28.1,0.7,83.5,39792,11.3,73544
25875,8.0,13.6,13.6,29.6,6.0,63.1,42500,21.4,73546
25876,2.2,9.8,8.4,29.7,2.9,63.3,59179,12.4,73547
25877,0.3,18.8,6.4,42.7,6.6,46.3,-666666666,31.9,73548
25878,0.0,43.6,1.6,12.1,0.9,84.9,122000,0.8,73549
25879,12.8,13.4,20.0,18.3,5.7,79.7,56576,19.0,73550
25880,44.4,0.0,0.0,80.9,4.3,60.0,-666666666,40.0,73551
25881,0.6,19.3,3.5,23.0,1.3,80.2,70515,11.3,73552
25882,0.0,60.0,0.0,30.0,0.0,75.0,68750,0.0,73553
25883,3.1,9.4,7.5,18.8,0.0,84.5,53656,24.7,73554
25884,0.0,13.4,2.9,18.6,0.0,59.6,61875,3.5,73555
25885,0.0,8.5,13.8,16.5,8.7,90.0,-666666666,32.5,73556
25886,2.1,56.7,0.0,30.8,0.0,81.9,110962,4.3,73557
25887,10.2,27.7,5.4,17.1,0.0,74.2,36250,13.5,73559
25888,10.3,10.8,30.5,21.8,6.1,62.7,58088,15.4,73560
25889,0.0,8.4,2.9,14.1,1.0,69.8,110625,6.9,73562
25890,0.0,12.8,7.8,25.9,0.0,83.1,61250,12.8,73564
25891,3.8,7.6,6.6,28.7,0.5,72.1,42875,31.7,73565
25892,1.6,21.3,7.4,20.2,1.9,79.4,52273,13.4,73566
25893,1.2,7.3,1.9,36.8,1.2,78.4,50000,18.5,73567
25894,8.8,10.0,8.1,31.7,1.7,74.9,29671,23.8,73568
25895,9.6,8.7,19.5,27.1,6.5,46.7,42500,25.0,73569
25896,5.3,23.4,12.4,31.2,2.2,72.4,51591,14.2,73570
25897,0.0,0.0,0.0,0.0,0.0,66.7,45625,0.0,73571
25898,2.8,19.8,7.4,26.2,0.4,84.2,57045,17.7,73572
25899,4.9,21.0,6.0,25.2,3.2,77.1,53082,23.8,73573
25900,8.9,25.9,26.7,11.9,11.0,87.6,60568,10.3,73601
25901,1.2,13.8,5.6,16.6,3.5,92.0,48200,20.6,73620
25902,0.0,6.3,0.0,22.8,0.0,79.8,41912,3.5,73622
25903,1.3,11.5,6.8,18.4,2.3,85.2,52500,24.9,73624
25904,3.4,29.2,3.9,12.9,0.0,63.0,75375,10.4,73625
25905,4.7,18.0,8.1,15.7,1.9,91.0,81250,17.6,73626
25906,3.7,19.8,0.7,24.3,0.0,95.7,71806,5.4,73627
25907,2.3,22.2,7.4,16.4,6.0,91.4,52458,11.8,73628
25908,1.7,16.7,2.9,19.2,0.0,77.4,67750,7.8,73632
25909,0.0,17.6,0.0,28.9,0.0,85.7,78125,20.6,73638
25910,6.9,25.8,4.7,16.8,2.3,81.1,54583,22.1,73639
25911,2.2,5.2,1.8,19.1,1.8,78.4,51136,23.4,73641
25912,0.0,7.7,0.0,9.0,3.3,90.0,45833,3.3,73642
25913,4.1,19.5,13.5,12.4,7.5,88.1,50221,12.2,73644
25914,1.7,19.3,5.5,22.4,0.0,81.7,34926,35.7,73645
25915,0.0,8.4,0.0,31.0,0.0,84.4,90313,5.4,73646
25916,1.6,25.6,2.2,19.5,2.6,69.2,70455,10.4,73647
25917,1.5,19.6,5.6,14.6,0.7,88.7,66458,5.2,73650
25918,6.1,13.8,12.9,19.0,1.8,81.5,32926,18.6,73651
25919,1.4,37.8,2.2,15.6,1.1,92.0,80313,7.4,73654
25920,4.4,19.3,3.1,33.2,0.2,81.2,56875,16.9,73655
25921,0.6,14.0,2.6,31.3,0.0,83.3,48571,4.4,73658
25922,0.8,43.2,1.1,15.6,0.9,82.0,-666666666,14.0,73659
25923,0.8,21.9,0.5,19.6,0.0,75.4,47768,11.1,73660
25924,0.0,22.8,8.3,34.9,0.0,82.7,68188,8.9,73661
25925,3.8,7.2,6.1,16.9,1.2,84.6,57734,27.2,73662
25926,0.6,17.6,3.9,19.4,0.4,88.4,67727,9.6,73663
25927,4.7,37.7,10.2,30.4,6.0,84.4,91786,8.8,73664
25928,3.7,22.0,10.5,10.9,0.0,82.8,55833,11.7,73666
25929,3.2,30.0,1.9,17.6,0.0,86.1,67955,12.2,73667
25930,0.0,0.0,0.0,47.1,0.0,72.7,-666666666,27.3,73668
25931,3.6,18.1,13.8,11.9,2.3,93.7,56750,9.1,73669
25932,2.6,9.3,0.5,30.0,0.0,67.0,53008,17.4,73673
25933,8.6,13.0,21.7,17.1,11.5,82.8,52081,21.3,73701
25934,1.6,31.4,8.3,17.9,4.2,87.4,70243,7.9,73703
25935,0.0,0.0,12.6,-666666666.0,4.7,-666666666.0,-666666666,-666666666.0,73705
25936,6.6,17.9,4.3,6.8,4.2,85.8,80179,8.7,73716
25937,3.5,35.8,5.2,15.8,2.0,82.5,46964,11.3,73717
25938,1.5,24.2,7.5,11.4,6.2,95.6,59583,1.3,73718
25939,0.0,58.7,0.0,5.4,0.0,92.9,107969,4.8,73719
25940,16.5,13.4,0.0,24.8,0.0,74.3,67750,10.8,73720
25941,1.5,52.2,0.3,7.6,9.3,93.9,70625,11.1,73722
25942,0.2,27.5,7.0,16.3,2.5,86.6,61705,13.0,73724
25943,1.1,29.5,9.2,25.5,2.5,80.0,48333,13.3,73726
25944,0.0,37.9,0.0,44.3,3.8,87.2,-666666666,23.4,73727
25945,1.8,27.4,7.0,16.3,3.1,88.2,78625,8.7,73728
25946,0.0,17.8,0.7,22.1,2.5,85.7,60694,6.3,73729
25947,2.2,18.5,0.8,12.2,0.5,81.4,-666666666,8.6,73730
25948,0.0,28.0,7.4,18.0,0.0,92.5,58750,1.3,73731
25949,18.8,22.6,5.9,14.0,12.1,66.2,90833,1.5,73733
25950,0.9,12.8,13.1,10.6,11.3,85.2,50625,8.5,73734
25951,5.7,18.0,4.5,19.3,14.4,58.6,103542,6.1,73735
25952,3.5,19.9,3.5,4.4,3.5,87.4,132188,13.9,73736
25953,2.9,16.6,1.9,20.9,1.3,89.5,62546,13.5,73737
25954,0.9,24.9,2.7,16.9,0.8,88.7,65208,16.5,73738
25955,6.7,25.8,0.0,13.3,0.2,86.5,84306,2.7,73739
25956,5.9,5.4,9.2,30.0,5.1,87.5,70769,8.9,73741
25957,9.7,24.8,26.7,9.6,18.3,82.2,54839,3.7,73742
25958,0.0,39.3,0.0,35.1,0.0,87.1,61607,3.2,73743
25959,0.0,19.3,5.4,7.2,5.1,97.4,57500,1.3,73744
25960,0.0,0.0,0.0,0.0,0.0,0.0,-666666666,0.0,73746
25961,0.0,24.8,0.0,16.3,0.0,91.3,55900,4.8,73747
25962,0.2,29.3,0.0,26.0,0.9,70.8,52275,3.0,73749
25963,2.3,19.8,15.9,12.6,7.6,85.0,63346,9.7,73750
25964,0.3,42.0,0.0,6.4,0.0,90.7,98929,2.8,73753
25965,0.0,14.2,0.8,20.7,0.7,91.5,74167,5.2,73754
25966,0.4,27.6,4.9,25.8,0.1,89.8,55417,10.2,73755
25967,3.8,28.0,19.0,15.1,8.5,96.8,58864,6.5,73756
25968,0.0,15.0,0.0,0.0,0.0,85.5,137813,0.0,73757
25969,0.0,27.6,2.5,19.9,2.4,74.7,78125,7.1,73758
25970,6.3,25.7,2.8,18.3,0.5,65.7,50673,11.1,73759
25971,4.5,30.1,2.5,10.5,2.3,92.8,73750,2.4,73760
25972,0.0,31.8,3.5,33.5,1.3,75.2,46750,0.0,73761
25973,2.7,28.5,5.0,18.7,2.6,92.0,82105,6.6,73762
25974,13.2,20.0,9.9,17.0,3.1,79.1,56473,15.3,73763
25975,33.9,32.8,24.7,14.3,23.5,95.3,-666666666,0.0,73764
25976,2.0,19.1,1.4,18.5,0.0,74.3,67083,10.8,73766
25977,13.2,15.0,18.6,14.5,13.2,87.8,74896,4.3,73768
25978,0.0,0.0,0.0,17.6,0.0,100.0,-666666666,0.0,73770
25979,1.2,14.3,1.7,14.5,0.0,81.9,43500,13.8,73771
25980,9.3,11.0,21.4,11.4,13.1,86.7,55625,10.9,73772
25981,1.2,17.7,0.5,31.7,0.5,83.9,80317,22.3,73773
25982,5.2,17.8,12.4,18.0,6.3,84.4,60556,10.0,73801
25983,6.2,26.3,9.0,27.1,6.1,81.8,58603,4.4,73832
25984,10.3,17.3,20.3,22.8,11.0,75.3,68750,7.8,73834
25985,0.0,24.9,0.4,22.2,0.4,67.9,41250,3.7,73835
25986,5.3,21.8,3.6,19.3,3.0,70.1,69313,5.0,73838
25987,8.3,7.2,8.8,27.4,3.4,84.3,73750,11.6,73840
25988,4.2,9.9,7.0,23.0,2.4,68.9,71154,13.4,73841
25989,1.4,16.0,2.0,15.6,0.7,66.5,52500,5.5,73842
25990,2.6,13.8,1.4,18.3,0.5,72.4,51875,24.1,73843
25991,14.7,15.3,18.3,21.5,6.4,86.7,76667,2.3,73844
25992,7.5,33.2,27.9,12.8,20.5,87.8,56976,9.4,73848
25993,0.0,6.8,3.4,29.3,3.3,93.2,55982,13.6,73851
25994,0.1,26.0,9.1,15.9,2.7,88.3,76458,6.4,73852
25995,0.0,47.4,2.0,19.5,2.5,85.9,89038,20.8,73853
25996,2.2,34.4,14.5,14.3,6.8,53.0,-666666666,0.0,73855
25997,0.7,22.7,5.4,18.0,2.7,66.5,53750,0.3,73857
25998,5.1,20.4,5.3,14.8,4.8,86.5,54330,11.2,73858
25999,1.2,15.9,5.3,16.3,4.4,79.7,67973,8.0,73859
26000,2.4,18.9,1.9,16.7,1.2,86.7,79688,5.1,73860
26001,4.0,11.9,42.2,3.2,21.3,80.6,69286,0.0,73901
26002,0.0,55.4,2.3,24.4,1.2,85.8,51750,1.3,73931
26003,5.3,18.2,23.6,14.5,11.4,90.0,62321,5.8,73932
26004,6.5,19.0,29.3,25.3,3.5,71.2,52581,4.4,73933
26005,0.0,49.4,6.0,20.1,2.2,91.4,53333,1.4,73937
26006,4.9,22.4,11.5,13.9,4.9,80.8,65769,3.3,73938
26007,10.3,35.7,16.7,11.1,8.5,91.0,58393,7.7,73939
26008,17.8,22.1,47.2,11.9,28.8,88.2,55401,9.7,73942
26009,29.7,49.3,73.8,5.1,21.8,92.0,71786,5.3,73944
26010,9.7,25.7,35.2,14.3,21.6,80.4,49620,4.9,73945
26011,0.0,37.5,0.0,0.0,0.0,60.0,-666666666,0.0,73946
26012,7.6,52.8,20.4,36.1,6.3,50.7,126042,7.7,73947
26013,8.9,34.0,31.3,14.1,14.8,83.6,58309,3.6,73949
26014,9.9,13.2,43.3,12.7,18.2,88.4,66458,3.0,73950
26015,22.6,21.2,49.9,12.0,9.4,91.4,40357,5.4,73951
26016,100.0,0.0,0.0,100.0,0.0,0.0,-666666666,0.0,73960
26017,2.5,12.5,0.0,12.9,0.0,72.5,57679,14.7,74001
26018,2.0,20.3,1.2,22.1,0.3,82.5,64167,11.7,74002
26019,3.8,20.8,5.0,21.8,2.4,84.4,46721,20.9,74003
26020,1.2,40.5,7.0,14.9,5.5,89.1,71671,9.8,74006
26021,1.6,42.2,7.1,9.6,4.1,94.7,90085,5.4,74008
26022,1.1,13.2,1.2,16.6,0.5,79.2,54078,13.5,74010
26023,1.2,40.3,6.4,11.3,3.7,95.9,93336,4.9,74011
26024,2.2,33.6,14.0,10.9,9.2,93.0,78630,5.2,74012
26025,3.2,31.4,11.1,13.5,7.0,93.5,90769,4.1,74014
26026,3.0,22.4,11.2,16.8,3.5,87.7,68272,11.4,74015
26027,1.7,16.0,2.3,20.5,0.6,71.8,58580,20.8,74016
26028,2.7,21.4,5.4,19.2,3.2,84.7,63959,13.6,74017
26029,1.4,25.9,4.5,16.5,2.5,87.8,82318,7.8,74019
26030,3.6,16.1,3.1,17.7,1.0,77.8,59433,12.4,74020
26031,1.7,23.2,6.7,14.7,2.8,92.3,84509,9.1,74021
26032,0.2,13.0,3.8,15.6,0.6,62.8,42625,7.6,74022
26033,3.3,17.2,4.2,18.7,2.3,81.8,51848,16.3,74023
26034,2.4,10.8,4.4,16.5,1.6,84.3,53750,22.9,74026
26035,1.7,14.1,0.6,14.3,1.2,55.1,47333,17.1,74027
26036,3.9,13.9,1.0,22.0,0.3,80.0,46528,12.4,74028
26037,2.8,24.6,8.2,22.0,4.3,72.9,53027,24.0,74029
26038,2.3,9.7,1.0,18.1,0.2,83.6,38828,22.5,74030
26039,4.1,18.3,2.8,14.6,0.6,77.2,57050,11.8,74032
26040,2.1,25.8,10.1,11.7,5.9,95.0,76168,10.2,74033
26041,5.1,5.1,2.3,24.4,0.0,45.7,30000,8.7,74034
26042,3.8,11.8,4.1,24.2,1.3,82.4,44432,13.5,74035
26043,6.1,20.8,9.5,18.5,1.1,89.7,74467,8.5,74036
26044,4.4,45.9,14.0,8.6,9.4,96.1,96750,5.7,74037
26045,3.2,13.5,0.8,15.8,0.6,66.5,60500,9.9,74038
26046,4.0,12.9,1.5,12.1,0.7,85.3,69471,11.0,74039
26047,0.8,18.3,8.7,8.9,5.4,91.9,77045,9.1,74041
26048,5.4,9.3,0.3,18.8,0.3,54.0,57798,10.8,74042
26049,1.5,14.8,3.9,14.3,0.7,84.3,64291,13.6,74044
26050,2.7,18.7,0.0,19.3,0.0,71.3,85625,10.9,74045
26051,0.0,10.4,0.0,13.4,0.0,35.8,36042,17.0,74046
26052,1.8,21.8,4.6,10.8,2.0,91.2,82442,8.5,74047
26053,2.3,17.1,3.6,20.9,1.7,70.8,49339,19.5,74048
26054,1.9,11.6,0.0,10.2,0.0,88.6,49000,24.1,74050
26055,4.0,19.7,1.7,17.1,0.1,69.3,67604,6.6,74051
26056,0.0,13.7,0.0,8.1,0.0,86.3,33906,20.7,74052
26057,1.3,19.8,3.1,17.2,2.2,89.1,82781,11.2,74053
26058,3.8,4.0,0.5,30.6,1.2,66.7,46875,14.5,74054
26059,1.7,37.3,6.6,12.4,3.8,93.5,85374,6.0,74055
26060,4.1,16.5,5.8,25.6,1.3,83.3,45556,19.6,74056
26061,2.2,21.9,2.6,16.4,0.2,69.1,50441,12.5,74058
26062,4.9,27.6,3.3,12.2,2.3,91.9,55040,6.9,74059
26063,4.1,10.6,0.0,22.4,0.7,67.5,47321,17.2,74060
26064,0.0,19.8,7.0,17.9,1.6,83.3,70263,7.6,74061
26065,0.9,10.5,0.3,19.6,0.1,81.3,44545,5.8,74062
26066,1.7,22.1,3.6,18.8,1.9,87.5,68948,9.4,74063
26067,2.1,19.0,4.6,15.4,2.8,88.0,63428,12.3,74066
26068,0.0,0.0,0.0,24.4,0.0,100.0,-666666666,41.7,74068
26069,2.7,20.0,2.0,16.5,0.5,85.7,65011,12.2,74070
26070,0.0,4.1,0.0,6.7,0.0,35.5,19515,6.5,74071
26071,1.7,18.2,0.9,14.0,0.4,68.7,58875,9.9,74072
26072,2.0,20.9,6.5,18.9,3.2,89.2,67083,9.3,74073
26073,1.4,49.7,8.5,11.0,6.9,89.1,50429,9.0,74074
26074,2.6,47.5,11.7,13.2,11.7,79.0,41178,5.0,74075
26075,0.0,32.6,7.5,6.0,7.0,-666666666.0,-666666666,-666666666.0,74077
26076,0.0,100.0,17.6,0.0,3.7,-666666666.0,-666666666,-666666666.0,74078
26077,3.0,17.5,0.8,15.7,0.6,80.1,61344,12.8,74079
26078,3.3,24.4,3.9,15.2,1.9,78.4,84856,6.9,74080
26079,3.2,12.7,1.2,23.7,0.2,66.7,49635,7.4,74081
26080,1.9,6.8,3.9,5.9,0.6,41.0,-666666666,5.7,74082
26081,3.9,15.1,2.5,17.6,1.2,58.9,70556,1.8,74083
26082,6.0,6.3,1.3,29.0,0.5,86.0,39063,12.1,74084
26083,2.6,13.0,3.5,20.1,0.4,65.6,38906,17.7,74085
26084,6.1,24.4,14.3,6.7,9.4,100.0,103438,0.0,74103
26085,4.2,43.4,15.9,13.2,10.2,82.8,50365,10.6,74104
26086,1.2,49.7,5.8,13.7,4.2,91.0,65130,11.3,74105
26087,5.0,15.6,11.4,24.3,4.0,73.4,35299,37.2,74106
26088,4.2,19.4,10.2,17.9,4.0,86.4,49971,21.4,74107
26089,6.0,12.8,24.9,19.6,14.4,85.2,59404,17.1,74108
26090,15.0,8.2,34.0,18.0,15.4,80.9,37118,31.9,74110
26091,5.0,26.4,15.8,15.6,7.8,84.9,54483,15.9,74112
26092,1.0,57.9,6.8,7.2,3.6,94.9,90282,4.4,74114
26093,12.0,7.6,37.8,17.7,16.8,79.5,42245,25.6,74115
26094,11.1,7.5,30.5,18.9,18.3,82.9,50750,24.8,74116
26095,52.0,0.0,0.0,0.0,0.0,100.0,-666666666,0.0,74117
26096,1.6,52.4,5.1,16.4,5.6,83.6,52071,6.4,74119
26097,3.5,48.0,11.5,11.0,6.5,91.9,63801,6.0,74120
26098,5.1,8.3,12.8,21.7,4.8,81.3,39507,32.0,74126
26099,3.8,22.9,6.3,20.9,4.2,80.5,47983,18.9,74127
26100,12.9,11.3,38.1,13.1,17.9,83.7,49596,16.1,74128
26101,9.1,16.3,30.2,11.4,16.6,82.4,49642,17.5,74129
26102,9.9,7.1,24.5,25.4,10.0,83.9,43445,21.9,74130
26103,2.6,26.8,7.6,17.9,4.6,81.5,74569,12.8,74131
26104,1.2,40.0,6.3,11.3,6.5,92.7,74809,6.7,74132
26105,1.8,43.0,15.3,11.9,11.5,91.9,74314,6.8,74133
26106,7.1,31.2,26.8,12.3,16.8,92.9,73205,8.5,74134
26107,1.5,46.8,8.2,16.1,6.3,88.6,61862,10.3,74135
26108,3.8,37.3,16.2,15.8,13.3,89.1,49669,16.3,74136
26109,1.3,59.5,11.4,9.9,9.3,95.5,99497,3.5,74137
26110,4.0,26.4,22.4,12.6,12.4,88.4,54887,11.0,74145
26111,17.7,9.3,51.0,11.8,27.4,78.9,42121,19.7,74146
26112,0.0,0.0,23.6,9.4,15.3,-666666666.0,-666666666,-666666666.0,74171
26113,4.8,13.1,4.3,23.7,2.9,74.5,47889,14.4,74301
26114,2.1,16.5,1.2,22.8,1.1,85.2,72794,4.8,74330
26115,2.5,21.6,1.5,21.6,1.2,79.1,55240,11.5,74331
26116,5.0,12.2,4.3,29.8,3.0,80.6,52875,15.0,74332
26117,5.3,8.8,0.4,18.8,0.3,73.0,50313,11.8,74333
26118,5.9,14.9,8.1,23.0,0.2,84.2,55250,15.6,74337
26119,6.4,12.5,5.9,20.1,2.4,71.2,57685,15.9,74338
26120,12.5,9.5,19.4,19.7,8.5,74.7,35662,22.9,74339
26121,2.1,11.0,1.1,37.6,0.6,91.7,44000,10.7,74340
26122,5.5,13.7,3.0,30.8,1.4,71.8,43913,26.3,74342
26123,2.4,12.8,2.1,23.8,1.2,82.4,43614,11.9,74343
26124,1.4,23.6,3.1,20.6,1.7,85.6,54717,10.9,74344
26125,8.7,13.6,4.9,22.1,2.5,71.6,46636,21.1,74346
26126,3.2,14.7,5.6,28.8,2.3,74.9,45104,18.1,74347
26127,2.0,19.1,1.0,29.1,0.4,86.5,47031,6.9,74349
26128,3.9,14.0,10.7,22.6,7.0,91.6,51719,17.5,74350
26129,3.4,14.1,4.1,29.8,0.9,82.6,46713,22.8,74352
26130,3.1,19.0,5.6,19.8,2.9,80.8,48242,17.4,74354
26131,8.5,5.9,9.3,25.6,7.6,67.5,41250,28.9,74358
26132,4.2,10.8,8.8,18.5,0.7,52.2,46875,24.6,74359
26133,0.0,0.0,0.0,54.5,0.0,37.5,-666666666,37.5,74360
26134,2.2,17.6,4.3,20.1,1.7,85.0,58074,15.3,74361
26135,4.3,10.1,2.8,21.3,1.1,73.3,51705,15.5,74363
26136,3.0,18.5,7.0,24.8,1.5,78.8,52625,15.2,74364
26137,2.8,11.1,5.9,24.6,0.6,79.2,56343,21.5,74365
26138,3.0,8.6,3.1,38.2,0.3,83.6,32273,17.8,74366
26139,2.3,7.6,8.1,30.8,0.0,87.6,42361,4.0,74367
26140,15.8,5.3,0.0,22.0,0.0,51.7,33125,24.1,74368
26141,1.3,13.6,2.1,17.8,0.2,72.7,52500,8.4,74369
26142,3.9,11.9,4.5,21.4,1.0,74.7,47057,12.7,74370
26143,3.0,16.5,4.8,25.6,1.5,65.8,39845,29.5,74401
26144,4.6,23.0,7.7,20.7,4.3,79.1,55114,17.1,74403
26145,2.0,20.0,4.5,18.7,1.7,82.0,64861,15.0,74421
26146,1.5,35.6,0.0,26.7,1.0,73.3,61098,6.6,74422
26147,1.5,6.5,1.0,20.9,0.7,70.7,46696,14.3,74423
26148,4.9,17.9,3.9,39.8,2.1,91.4,46250,13.6,74425
26149,4.0,15.9,3.8,21.1,1.4,74.0,45533,20.4,74426
26150,1.9,30.9,1.0,22.7,2.5,73.2,63255,5.3,74427
26151,1.3,23.6,0.3,19.9,0.0,66.1,49375,12.5,74428
26152,1.7,23.6,4.4,18.9,2.3,86.8,70938,10.0,74429
26153,1.8,30.9,0.7,26.3,0.6,87.3,55855,23.7,74430
26154,2.4,6.3,7.6,29.8,0.4,80.9,59583,12.8,74431
26155,4.3,14.3,1.1,26.3,0.4,73.1,46069,18.5,74432
26156,1.1,31.4,2.3,17.2,1.1,82.8,73385,13.0,74434
26157,4.3,19.0,3.1,35.2,0.3,81.3,52560,20.9,74435
26158,5.0,15.9,2.7,15.9,2.9,80.4,57995,11.2,74436
26159,5.1,13.8,1.9,21.8,0.5,75.3,44091,20.6,74437
26160,1.2,17.1,0.0,24.9,0.0,61.4,38393,37.8,74438
26161,2.3,18.8,3.7,24.1,1.2,80.5,50838,17.6,74441
26162,2.4,12.3,2.7,18.5,1.8,89.1,64500,4.5,74442
26163,1.2,17.6,2.4,22.0,0.1,85.7,60862,14.2,74445
26164,0.3,7.2,2.5,29.9,1.5,77.5,38333,24.2,74446
26165,2.8,15.8,3.2,25.2,1.0,79.2,42237,25.6,74447
26166,4.4,14.0,3.8,20.7,1.5,62.0,46607,8.7,74450
26167,3.1,32.7,2.8,20.4,1.9,79.5,57041,17.4,74451
26168,1.9,15.0,0.0,26.0,0.0,65.0,80236,2.4,74452
26169,4.4,17.9,8.1,24.9,4.9,80.9,62550,12.3,74454
26170,5.5,14.7,2.0,26.3,0.5,73.7,43424,18.2,74455
26171,0.0,20.0,0.0,17.7,0.0,51.2,49219,16.3,74456
26172,0.0,25.8,6.2,9.5,0.0,53.4,71563,0.0,74457
26173,0.0,13.5,0.0,35.3,0.0,78.9,-666666666,18.4,74458
26174,5.5,21.8,0.0,27.4,0.0,72.5,51250,15.0,74459
26175,2.3,4.6,0.8,41.2,0.0,85.7,85033,13.3,74460
26176,3.5,16.3,4.8,25.1,2.8,75.4,42184,20.8,74462
26177,5.4,2.7,12.1,21.5,4.1,39.3,33173,23.0,74463
26178,4.6,31.3,10.2,21.2,3.6,80.0,49755,15.5,74464
26179,2.8,21.1,3.0,25.9,1.4,88.7,55520,15.7,74467
26180,3.6,14.2,0.0,19.4,0.0,73.6,43438,12.0,74468
26181,3.1,12.1,3.2,22.2,2.7,78.0,47868,23.3,74469
26182,3.5,17.7,3.5,31.0,1.6,74.7,69375,10.8,74470
26183,0.4,17.0,6.8,18.7,1.0,58.0,43810,27.4,74471
26184,5.3,11.3,1.8,23.2,0.8,83.8,43438,14.2,74472
26185,0.0,0.0,0.0,0.0,0.0,100.0,-666666666,0.0,74477
26186,3.9,20.1,4.5,20.9,1.8,84.2,54549,16.7,74501
26187,9.3,0.0,0.0,24.2,0.0,50.0,35625,22.7,74521
26188,11.3,22.6,5.2,37.8,0.0,98.8,64038,3.5,74522
26189,4.5,13.9,5.4,30.1,0.7,68.1,39635,21.7,74523
26190,4.2,13.5,4.2,24.3,2.3,73.2,47449,17.3,74525
26191,3.0,34.8,5.8,33.9,0.0,82.9,62917,4.9,74528
26192,1.4,18.3,3.2,18.0,1.0,59.8,48750,2.3,74530
26193,1.8,17.6,7.3,17.9,1.8,72.0,42344,10.0,74531
26194,0.9,13.1,1.2,13.2,0.0,66.1,52262,7.3,74533
26195,3.1,7.1,0.0,31.1,0.0,78.9,-666666666,16.9,74534
26196,0.0,19.0,0.0,6.5,0.0,25.0,29091,0.0,74535
26197,3.9,12.7,2.2,30.7,0.6,68.3,44500,23.1,74536
26198,5.6,18.9,5.9,23.5,1.8,78.1,47097,18.5,74538
26199,7.8,14.8,3.8,48.2,3.5,53.7,25625,7.5,74540
26200,7.6,18.8,12.5,20.9,1.9,47.7,46923,6.4,74543
26201,5.3,12.7,2.8,32.5,2.4,89.3,52115,21.1,74546
26202,3.7,16.0,2.6,24.7,1.2,78.9,44583,21.3,74547
26203,0.0,16.0,27.9,16.4,20.1,90.0,-666666666,0.0,74549
26204,1.6,12.8,1.9,22.4,2.4,77.0,47150,24.8,74552
26205,2.1,14.9,1.9,24.2,0.0,82.4,55769,20.5,74553
26206,0.9,9.2,4.1,24.9,2.3,80.3,44554,25.0,74554
26207,1.8,20.6,2.1,28.6,0.5,75.9,50000,15.0,74555
26208,3.0,2.5,0.4,16.4,0.0,92.2,53563,15.6,74556
26209,4.2,13.4,1.9,26.7,0.4,63.9,41250,19.7,74557
26210,4.9,14.8,1.5,34.0,0.0,70.9,43750,11.5,74558
26211,3.0,7.9,0.9,29.7,0.0,77.2,55357,8.7,74560
26212,1.5,11.7,1.8,23.8,0.2,89.9,44500,18.1,74561
26213,7.7,26.0,0.2,32.4,0.0,73.8,49167,23.0,74562
26214,2.6,18.6,0.9,20.8,0.4,77.8,45813,16.3,74563
26215,11.3,17.4,0.0,22.6,0.0,92.5,58750,16.3,74565
26216,1.9,7.4,0.0,47.1,0.0,59.4,38500,21.9,74567
26217,1.3,16.3,1.4,13.8,0.0,79.1,45962,6.8,74569
26218,1.1,27.9,1.7,22.3,0.5,60.5,55000,2.9,74570
26219,3.5,19.2,5.2,28.0,3.1,66.4,40865,21.4,74571
26220,3.9,11.3,0.7,27.8,0.2,75.5,42333,12.8,74572
26221,4.2,17.9,4.8,24.4,3.1,66.9,35739,16.8,74574
26222,0.0,57.3,0.0,37.8,0.0,72.3,78235,7.4,74576
26223,1.1,13.4,0.0,53.8,0.0,35.8,52188,8.1,74577
26224,3.0,9.0,3.7,21.4,1.8,80.5,43750,17.5,74578
26225,3.0,14.0,6.4,20.0,2.7,75.0,46365,22.5,74601
26226,1.2,27.2,3.5,17.7,2.3,87.2,77689,6.6,74604
26227,10.8,9.2,0.0,44.3,0.0,57.1,38068,8.2,74630
26228,0.9,13.6,9.7,18.0,4.3,80.5,49350,23.6,74631
